id,numero,tipo,titulo,texto
3821617460,33152,comentario,,"## CI is no longer failing! ✅

[Successful run](https://github.com/scikit-learn/scikit-learn/actions/runs/21697520900) on Feb 05, 2026"
3822862035,33152,comentario,,"Note: this is a specific race condition discovered on the free-threading build that leverages `pytest-run-parallel` to detect concurrency problems. I labeled this issue as free threading, but it might be possible to trigger it on a regular Python build with `pytest-run-parallel` (I haven't tried)."
3833793227,33152,comentario,,"Side-comment the name of the issue is not very descriptive it should mention the name of the job e.g. `Linux x86-64 pylatest_free_threaded` in this case. I think otherwise all failures will be grouped in the same tracking issue, cc @FrancoisPgm."
3834051750,33152,comentario,,"FYI I haven't managed to reproduce locally the issue from https://github.com/scikit-learn/scikit-learn/issues/33152#issuecomment-3816208537. The following command doesn't fail for me:
```
pytest sklearn/gaussian_process/tests/test_gpc.py --parallel-threads 4 --iterations 10 -v
```

The last free-threaded ""dictionary changed size during iteration"" issue I could remember https://github.com/scikit-learn/scikit-learn/pull/32264."
3840165600,33152,comentario,,"Note that it should be easy to fix with a `.copy()` (I think):


```python
    ...
    for attr in dir(self).copy()
    ...
```

but it's unfortunate that we cannot easily reproduce to check that this candidate fix actually works."
3852654540,33152,comentario,,"Does someone know why the dictionary would change? It looks like it should contain the attributes of a class, surely that is a static thing? It makes me think of #33067 - isn't the list of hyperparamters something that is known? Could we compute it once when the class is instantiated? Maybe this would help avoid the problem that is causing this."
3853564506,33152,comentario,,"> Does someone know why the dictionary would change?

Not sure. What happens with pytest-run-parallel is that the same test function is run in multiple separate threads. With parametrized tests, the kernel instances are shared between the two threads see https://github.com/Quansight-Labs/pytest-run-parallel/issues/14 for more details.

So maybe fitting in one thread modifies the kernel instance while the other thread is iterating over `dir(self)` (`self` is a kernel instance). Another potential ""fix"" would be to do `kernel = clone(kernel)` in the test maybe?
"
3858716181,33152,comentario,,"Let's see how often this happens in the new automated and updated free-threaded issue https://github.com/scikit-learn/scikit-learn/issues/33216.

I rename the issue title to make it more explicit that this is about this specific failure."
3859144255,33152,comentario,,"> So maybe fitting in one thread modifies the kernel instance while the other thread is iterating over dir(self) (self is a kernel instance). Another potential ""fix"" would be to do kernel = clone(kernel) in the test maybe?

It's true that all parametrized tests with mutable input value such as kernels or estimators should always clone/copy those values to avoid cross-tests side effects.
"
3863780244,33146,issue,Using `BisectingKMeans` with `init` raises a possibly dubious `ValueError`,"When using `BisectingKMeans`, `n_clusters` greater than 2, using `init` to specify cluster seeds.  A `ValueError` is raised if returning fewer than `n_clusters` seeds, but the value of `n_clusters` passed to `init` is (correctly, for bisecting k-means) always 2.  The size of the returned object *must* match the ""outer"" `n_clusters` to avoid a `ValueError`, and changing the other cluster seeds gives a different clustering result.

In essence: is it intended behaviour for a *bisecting* method to require more than 2 initial cluster seeds per bisection, and if so, why does it change the result?  Why do some seed orderings not change the result, and some do?  (My basic testing is not exhaustive.)


------


In my case, I was running bisecting k-means clustering on image data. Hence, in my examples below I will use Scikit-Image data for similarity.

For example, this fails:

<details>

  <summary>Calling `init` causes a panic</summary>

  ```python
  import numpy as np
  import skimage as ski
  from sklearn.cluster import BisectingKMeans


  def bk_init(X, n_clusters, random_state):
      ## note this is always 2:
      print(n_clusters)

      return np.array(
          [[0], [len(X)]],
          dtype=np.uint,
      )


  k = 6

  img   = ski.data.camera()
  img_v = img.ravel()
  img_d = img_v.reshape(-1, 1)

  bk = BisectingKMeans(n_clusters=k, init=bk_init)
  bk.fit(img_d)
  ```

</details>

with a `ValueError`:

<details>

  <summary>`init` -> `ValueError` traceback</summary>

  ```
  Traceback (most recent call last):
    File ""<python-input-5>"", line 2, in <module>
      bk.fit(img_d)
      ~~~~~~^^^^^^^
    File ""/<masked>/.venv/lib/python3.13/site-packages/sklearn/base.py"", line 1336, in wrapper
      return fit_method(estimator, *args, **kwargs)
    File ""/<masked>/.venv/lib/python3.13/site-packages/sklearn/cluster/_bisect_k_means.py"", line 430, in fit
      self._bisect(X, x_squared_norms, sample_weight, cluster_to_bisect)
      ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    File ""/<masked>/.venv/lib/python3.13/site-packages/sklearn/cluster/_bisect_k_means.py"", line 322, in _bisect
      centers_init = self._init_centroids(
          X,
      ...<4 lines>...
          sample_weight=sample_weight,
      )
    File ""/<masked>/.venv/lib/python3.13/site-packages/sklearn/cluster/_kmeans.py"", line 1040, in _init_centroids
      self._validate_center_shape(X, centers)
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
    File ""/<masked>/.venv/lib/python3.13/site-packages/sklearn/cluster/_kmeans.py"", line 939, in _validate_center_shape
      raise ValueError(
      ...<2 lines>...
      )
  ValueError: The shape of the initial centers (2, 1) does not match the number of clusters 6.
  ```

</details>

A work-around is to encapsulate the ""outer"" `n_clusters` in the `init` function:

<details>

  <summary>Capturing outer `n_clusters`</summary>

  ```python
  import numpy as np
  import skimage as ski
  from sklearn.cluster import BisectingKMeans


  k = 6


  def bk_init(X, n_clusters, random_state):
      ## this is still 2:
      print(n_clusters)

      i = np.zeros(
          (k, 1),         # NOTE not ``n_clusters``!
          dtype=np.uint,
      )

      i[0], i[1] = (0, len(X))

      return i


  img   = ski.data.camera()
  img_v = img.ravel()
  img_d = img_v.reshape(-1, 1)

  bk = BisectingKMeans(n_clusters=k, init=bk_init)
  bk.fit(img_d)
  ```

</details>

Also see [`_BisectingTree.split`][bts], which appears to show getting indices 0 and 1 only (but I'm probably misinterpreting it).  But clearly something else is at play, because changing the ordering of the remaining indices changes the result **in some, but not all, cases** (though this doesn't cover every permutation):

<details>

  <summary>Different results from different seeds</summary>

  ```python
  print(bk.cluster_centers_)  # previous result
  ```

  ```
  [[156.        ]
   [159.        ]
   [174.86169245]
   [ 12.        ]
   [ 10.        ]
   [  0.5       ]]
  ```

  ```python
  def bk_init(X, n_clusters, random_state):
      return np.array(
          ## different results to the below and to each other:
          # [[0], [64],    [729], [5555],   [1], [len(X)]],
          # [[0],  [1], [len(X)],   [64], [729],   [5555]],
          ## identical results (yes, even the first two):
          # [[0],    [729], [5555],      [1], [len(X)],   [64]],
          # [[0],   [5555],    [1], [len(X)],     [64],  [729]],
          # [[0], [len(X)],   [64],    [729],   [5555],    [1]],
          # [[0], [len(X)],  [729],   [5555],      [1],   [64]],
          # [[0], [len(X)], [5555],      [1],     [64],  [729]],
          # [[0], [len(X)],    [1],     [64],    [729], [5555]],
          [[0], [len(X)], [64], [729], [5555], [1]],
          dtype=np.uint,
      )


  bk = BisectingKMeans(n_clusters=k, init=bk_init)
  bk.fit(img_d)
  print(bk.cluster_centers_)
  ```

  ```
  [[127.49822064]
   [126.        ]
   [116.        ]
   [112.        ]
   [ 11.96384212]
   [  0.5       ]]
  ```

</details>

(I'd like to run a test using `itertools.permutation`.)


[bts]: https://github.com/scikit-learn/scikit-learn/blob/c5497b7f7eacfaff061cf68e09bcd48aa93d4d6b/sklearn/cluster/_bisect_k_means.py#L46


------


<details>

  <summary>Python and package versions</summary>

  - `uv version`: `uv 0.9.26 (Homebrew 2026-01-15)`
  - `uv run python --version`: `Python 3.13.11`
  - `pyproject.toml`, dependencies:
    + `matplotlib>=3.10.8`
    + `multiprocess>=0.70.18`
    + `numpy>=2.3.5`
    + `scikit-image>=0.25.2`
    + `scikit-learn>=1.8.0`
    + `scipy>=1.16.3`
  - `uv run python -c 'import sklearn; sklearn.show_versions()'`:
    ```
    System:
        python: 3.13.11 (main, Dec  5 2025, 16:06:33) [Clang 17.0.0 (clang-1700.6.3.2)]
    executable: /<masked>/.venv/bin/python3
       machine: macOS-15.7.3-arm64-arm-64bit-Mach-O

    Python dependencies:
          sklearn: 1.8.0
              pip: None
       setuptools: None
            numpy: 2.3.5
            scipy: 1.16.3
           Cython: None
           pandas: None
       matplotlib: 3.10.8
           joblib: 1.5.3
    threadpoolctl: 3.6.0

    Built with OpenMP: True

    threadpoolctl info:
           user_api: openmp
       internal_api: openmp
        num_threads: 10
             prefix: libomp
           filepath: /<masked>/.venv/lib/python3.13/site-packages/sklearn/.dylibs/libomp.dylib
            version: None
    ```

</details>
"
3812151530,33146,comentario,,"Thanks for the report, I think this is indeed a bug.

I think the callable should be called for each binary clustering sub-problem, so I would expect it to always return arrays with shape `(2, n_features)`. The validation code should be updated: `_init_centroids` should pass `n_centroids` when calling `_validate_center_shape` instead of letting it use `self.n_clusters`. The docstring for the `init` parameter should be updated accordingly.

Do you agree, @jeremiedbb?"
3812791378,33146,comentario,,"Hi, I'd like to work on this fix based on @ogrisel 's  suggestion"
3817494378,33146,comentario,,"No worries, happy to help.  I got a bit confused and thought I'd found something, but wasn't sure if I was just doing something silly!

I guess the question remains: which seeds are being used for clustering, and why do the results differ if rearranging some (but not all) of the seed indices?  I thought it was using values 0 and 1 but this doesn't seem to be the case.  But this is assuming the random state is *only* used for cluster seeding -- is this so, or does randomness affect results in other ways, even if using deterministic cluster seeds?

I'm not sure if using a different machine will make a difference.  I found it using my work machine (Apple Macbook Air), but can test on a proper machine (Linux) at home."
3824175544,33146,comentario,,"> I guess the question remains: which seeds are being used for clustering, and why do the results differ if rearranging some (but not all) of the seed indices? I thought it was using values 0 and 1 but this doesn't seem to be the case.

Right now, since the check for the number of initial centroids (what you call cluster seeds) is bugged when using a callable for `init`, the bisection uses all the `n_clusters` values (6 in your example). So for one bisection step, 6 clusters are done instead of just 2 but only the 2 first ones (index 0 and 1) are kept as the two halves of the cluster being bisected. Thus when the change of ordering affects one of these two first centroids it will affect the results of the bisections. But when the bugfix is merged, the `init` callable will be required to output 2 centroids, so the bisections will correctly only use two values and the ordering will not matter anymore. "
3863043420,33143,issue,RFC Metric `pos_label` handling for multiclass (and multilabel) data,"> [!WARNING]
> This is a request for comment (RFC), please do not open a pull request for this issue. If you wish to contribute to scikit-learn please have a look at our [contributing doc](https://scikit-learn.org/dev/developers/contributing.html) and in particular the section [New contributors](https://scikit-learn.org/dev/developers/contributing.html#new-contributors).

Noticed in https://github.com/scikit-learn/scikit-learn/pull/32755#discussion_r2734384418

Here are the metrics that have a `pos_label`:

https://github.com/scikit-learn/scikit-learn/blob/7fbe0c256679c635e55be0deeb6c833207149d41/sklearn/metrics/tests/test_common.py#L364-L380

Of these, some only support binary input (e.g., `roc_curve`, `confusion_matrix_at_thresholds`).

Of the metrics that also support multi-class input, most silently ignore the `pos_label` parameter if data is multiclass (or multilabel) but `pos_label` is also set. `average_precision_score` is the only one that raises an error:

https://github.com/scikit-learn/scikit-learn/blob/7fbe0c256679c635e55be0deeb6c833207149d41/sklearn/metrics/_ranking.py#L264-L274

I am not sure whether it is better to error or silently ignore (or third option, warn) - but some consistency is probably ideal.

How should `pos_label` be handled?

cc @StefanieSenger @AnneBeyer @ogrisel ?

Edit:

Side note, `brier_score_loss` and `d2_brier_score` do not explicitly state that `pos_label` is ignored, but probably should. Maybe you'd be interested in tackling this @AnneBeyer ?

"
3835200176,33143,comentario,,Maybe we could start by raising `FutureWarning` and later raise `ValueError` when `pos_label` is set to a non-default value for a metric function called with multiclass targets?
3838510286,33143,comentario,,"> Maybe we could start by raising FutureWarning and later raise ValueError when pos_label is set to a non-default value for a metric function called with multiclass targets?

I would be fine with this. 

To further complicate things (or make the decision easier) see: https://github.com/scikit-learn/scikit-learn/issues/29734 - it seems that `f1_score` (and I imagine the whole `precision_recall_fscore_support` family) function ignores `pos_label` in multiclass, but when you create a scorer using it,  the resulting scorer does not.

I don't have a great feel of when/why users may be making this error and whether people would be relying on the function ignoring `pos_label`, or why the decision was made historically.

Note `precision_recall_fscore_support` (and family) also have the `labels` kwarg which is to be used in multiclass cases, which can be used to get 'binary' like results:

>      For multiclass or multilabel targets, set `labels=[pos_label]` and
>       `average != 'binary'` to report metrics for one label only.

Maybe @jeremiedbb or @thomasjpfan may know more?"
3850964757,33143,comentario,,"I do not have historical context on the current behavior.

> Note precision_recall_fscore_support (and family) also have the labels kwarg which is to be used in multiclass cases, which can be used to get 'binary' like results:

Does that mean it's treating the labels like one-vs-rest?

I agree it'll be nicer to get to an API where we do not accept non-default `pos_label` for multi-class targets. I suspect we'll end up needing a sentinel for the non-default. For example:

```python
y_true = np.array([0, 0, 1, 1, 2, 2])
y_scores = np.array([
    [0.7, 0.2, 0.1],
    [0.4, 0.3, 0.3],
    [0.1, 0.8, 0.1],
    [0.2, 0.3, 0.5],
    [0.4, 0.4, 0.2],
    [0.1, 0.2, 0.7],
])

# no error, why not?
average_precision_score(y_true, y_scores, pos_label=1)

# errors
average_precision_score(y_true, y_scores, pos_label=2)
```"
3850987927,33143,comentario,,"> I suspect we'll end up needing a sentinel for the non-default.

That is a whole other can of worms, see #10010 (specifically https://github.com/scikit-learn/scikit-learn/issues/10010#issuecomment-1776539155)
`average_precision_score` is also the only metric that does not support `pos_label=None`. I do not know why.
"
3851058131,33143,comentario,,"> Does that mean it's treating the labels like one-vs-rest?

Yes AFAICT, it uses `multilabel_confusion_matrix` which says:

>  Multiclass data will be treated as if binarized under a one-vs-rest
    transformation

I would support:

* add default of `pos_label=None` for `average_precision_score` (seems to be required before we implement the next item)
* error when `pos_label` not set (with or without future warning)

(also thanks for your input @thomasjpfan !)"
3860958129,33143,comentario,,"> error when pos_label not set (with or without future warning)

Don't you instead mean: ""error when `pos_label` is set to `!= None` with `y_type == ""multiclass""`?"
3856050049,33137,issue,Analyze the practical relevahce of GBT hyperparameters in the accuracy / training speed tradeoff,"The following paper ran many hyper-parameter tuning experiments.

- https://arxiv.org/abs/2207.08815
- supporting code: https://github.com/LeoGrin/tabular-benchmark

The raw CSV data is available for download here:

- https://github.com/LeoGrin/tabular-benchmark/tree/main/analyses/results

We could try to mine this data to find hyper-params configuration implemented in xgboost or lightgbm that:

- allow xgboost or lightgbm or catboost to be on the Pareto optimal frontier of the predictive/computational performance tradeoff;
- have no equivalent in scikit-learn.

This would help identify which missing entries of the table in #27873 have the most user-facing impact, and possibly also identify features of xgboost that are not implemented in scikit-learn at all while being very relevant to reach good predictive performance."
3854942843,33135,issue,BUG: error message raised by validate_params cannot pass check_estimator,"### Describe the bug

I maintain the scikit-learn compatible projects [fastcan](https://github.com/scikit-learn-contrib/fastcan) and use `check_estimator` to check its compatibility.

When I use `sklearn.utils.column_or_1d` to validate the argument `y` of `fit`, the error message of `None` input is accepted by `check_estimator`.
However, when I use `sklearn.utils._param_validation.validate_params`, the error message of `None` input is invalid for `check_estimator`.

Both `column_or_1d` and `validate_params` are standard ways to validate the function arguments. The error messages of both should be valid.

### Steps/Code to Reproduce

```py
from sklearn.utils import column_or_1d
from sklearn.utils._param_validation import validate_params
from sklearn.utils.estimator_checks import check_requires_y_none
from sklearn.base import BaseEstimator

class ClassA(BaseEstimator):
    @validate_params(
        {
            ""X"": [""array-like""],
            ""y"": [""array-like""],
        },
        prefer_skip_nested_validation=True,
    )
    def fit(self, X, y):
        return self

class ClassB(BaseEstimator):
    @validate_params(
        {
            ""X"": [""array-like""],
        },
        prefer_skip_nested_validation=True,
    )
    def fit(self, X, y):
        column_or_1d(y)
        return self


A = ClassA()
B = ClassB()
```

### Expected Results

```py
check_requires_y_none(""ClassA"", A) # Pass
check_requires_y_none(""ClassA"", B) # Pass
```

### Actual Results

```py
check_requires_y_none(""ClassA"", A) # Fail
check_requires_y_none(""ClassA"", B) # Pass
```

### Versions

```shell
sklearn: 1.8.0
```"
3836298064,33135,comentario,,"The `validate_params` method is part of a private namespace and not part of the public API of scikit-learn. In addition it is not targeted at validating the arguments of `fit`, its primary purpose is validating hyper-parameters of your estimator.

This means there isn't anything to fix here (private parts of scikit-learn come with no promises)."
3853886172,33135,comentario,,"@MatthewSZhang to validate the input data `X`, `y`, we advise to use the tools from `sklearn.utils.validation` like `column_or_1d`, `check_array`, ... It's true that `validate_params` can be used but it can only perform a shallow validation and as explained, as a private tool it's not meant to be compatible with estimator checks when not used for hyperparameter validation."
3257691640,33232,pull_request,Adjusted the line spacing,"

#### What does this implement/fix? Explain your changes.
adjust the line spacing

I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [x] Research and understanding
"
3256029215,33229,pull_request,Use minlength=n_bins instead of len(bins) for clarity and futureproofing,"<!--
🙌 Thanks for contributing a pull request!

👀 Please ensure you have taken a look at the contribution guidelines:
https://github.com/scikit-learn/scikit-learn/blob/main/CONTRIBUTING.md

✅ In particular following the pull request checklist will increase the likelihood
of having maintainers review your PR:
https://scikit-learn.org/dev/developers/contributing.html#pull-request-checklist

📋 If your PR is likely to affect users, you will need to add a changelog entry
describing your PR changes, see:
https://github.com/scikit-learn/scikit-learn/blob/main/doc/whats_new/upcoming_changes/README.md
-->

#### Reference Issues/PRs
<!--
Fixes #18130 
-->
Fixes #18130 

#### What does this implement/fix? Explain your changes.

Changed the minlength argument in np.bincount calls from len(bins) to n_bins in sklearn/calibration.py. This improves readability and prevents potential future bugs if the number of bins and the bins array length diverge without being handled. Not expected to change any behaviour in present version. Verified with pytest on calibration.py anyway; same results as before changes.

#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [x] Research and understanding


#### Any other comments?
AI assistance checked above was for handling dependency conflicts on my stupid machine.

<!--
Thank you for your patience. Changes to scikit-learn require careful
attention, but with limited maintainer time, not every contribution can be reviewed
quickly.
For more information and tips on improving your pull request, see:
https://scikit-learn.org/dev/faq.html#why-is-my-pull-request-not-getting-any-attention.

Thanks for contributing!
-->
"
3255163910,33228,pull_request,Adjusted the spacing and line breaks slightly,"
#### What does this implement/fix? Explain your changes.
I just adjusted the line spacing of the file keeping everything else the same

#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [x] Research and understanding





"
3861038201,33228,comentario,,"## ❌ Linting issues

This PR is introducing linting issues. Here's a summary of the issues. Note that you can avoid having linting issues by enabling `pre-commit` hooks. Instructions to enable them can be found [here](https://scikit-learn.org/dev/developers/development_setup.html#set-up-pre-commit).

You can see the details of the linting issues under the `lint` job [here](https://github.com/scikit-learn/scikit-learn/actions/runs/21755794435)

-----------------------------------------------
### `ruff check`

`ruff` detected issues. Please run `ruff check --fix --output-format=full` locally, fix the remaining issues, and push the changes. Here you can see the detected issues. Note that the installed `ruff` version is `ruff=0.12.2`.

<details>

```

.github/scripts/label_title_regex.py:4:1: I001 [*] Import block is un-sorted or un-formatted
  |
2 |   pull_request_target event.""""""
3 |
4 | / import json
5 | | import os
6 | | import re
7 | | from github import Github
  | |_________________________^ I001
8 |
9 |   context_dict = json.loads(os.getenv(""CONTEXT_GITHUB""))
  |
  = help: Organize imports

Found 1 error.
[*] 1 fixable with the `--fix` option.
```

</details>



<sub> _Generated for commit: [2dfabbf](https://github.com/scikit-learn/scikit-learn/pull/33228/commits/2dfabbf345d15d9923143bfa4bc2e5aa0c458354). Link to the linter CI: [here](https://github.com/scikit-learn/scikit-learn/actions/runs/21755794435)_ </sub>"
3254775599,33226,pull_request,DOC Improve Linear Regression documentation with real-world use case,"<!--
🙌 Thanks for contributing a pull request!

👀 Please ensure you have taken a look at the contribution guidelines:
https://github.com/scikit-learn/scikit-learn/blob/main/CONTRIBUTING.md

✅ In particular following the pull request checklist will increase the likelihood
of having maintainers review your PR:
https://scikit-learn.org/dev/developers/contributing.html#pull-request-checklist

📋 If your PR is likely to affect users, you will need to add a changelog entry
describing your PR changes, see:
https://github.com/scikit-learn/scikit-learn/blob/main/doc/whats_new/upcoming_changes/README.md
-->

#### Reference Issues/PRs
<!--
Example: Fixes #1234. See also #3456.
Please use keywords (e.g., Fixes) to create link to the issues or pull requests
you resolved, so that they will automatically be closed when your pull request
is merged. See https://github.com/blog/1506-closing-issues-via-pull-requests
-->


#### What does this implement/fix? Explain your changes.


#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [ ] Research and understanding


#### Any other comments?


<!--
Thank you for your patience. Changes to scikit-learn require careful
attention, but with limited maintainer time, not every contribution can be reviewed
quickly.
For more information and tips on improving your pull request, see:
https://scikit-learn.org/dev/faq.html#why-is-my-pull-request-not-getting-any-attention.

Thanks for contributing!
-->
"
3254607253,33225,pull_request,TST Use assert_allclose to compare floats,The test `test_estimator_get_response_values` was modified recently (e.g. [here](https://github.com/scikit-learn/scikit-learn/actions/runs/21750614826/job/62747443149?pr=33224)) and now fails sometimes because of numerical precision. `assert_allclose` should be used to compare floats
3860535845,33225,comentario,,"Thanks for the PR, see ongoing https://github.com/scikit-learn/scikit-learn/pull/33221 though :wink: "
3860653767,33225,comentario,,closing in favor of #33221 
3254519999,33224,pull_request,"DOC Rephrase the param description of ""name"" in RocCurveDisplay","Related to https://github.com/scikit-learn/scikit-learn/pull/30508 and this https://github.com/scikit-learn/scikit-learn/pull/30508#discussion_r2772070275 in particular.

Better separate the 3 possibilities for the parameter and clearer description of how the para is used.

@lucyleeow what do you think ?"
3254259544,33223,pull_request,TST Refactor out helper in `pos_label` display curve tests,"#### Reference Issues/PRs
Related to #33218 and https://github.com/scikit-learn/scikit-learn/pull/33217
Part of PRs to move test related changes out of #30508 and into separate PR


#### What does this implement/fix? Explain your changes.
Takes the common part of `test_plot_roc_curve_pos_label` (which is shared with `test_plot_precision_recall_pos_label`) out to a helper function in `test_common_curve_display.py`, to reduce duplication.

#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [ ] Research and understanding


#### Any other comments?


cc @jeremiedbb @ogrisel :pray: 
"
3860073422,33223,comentario,,"I think you stopped writing the PR title halfway through :)

> which is shared with `test_plot_precision_recall_pos_label`

Shouldn't we make this test use the new helper as part of this PR then ?"
3861050998,33223,comentario,,"> Shouldn't we make this test use the new helper as part of this PR then ?

I avoided it for the merge conflicts as there's from_cv_result specific stuff.

E.g. Despite being careful somehow still have merge related problem, picked up in #33217"
3861220862,33223,comentario,,"> I avoided it for the merge conflicts as there's from_cv_result specific stuff.

Oh right, fine then"
3863009073,33223,comentario,,Thank you for your understanding :pray: 
3254208227,33222,pull_request,[WIP] FIX: fix recursion depth for degenerate cases ,"#### Reference Issues/PRs

Fixes #33167

#### Context: quick sort variants & intro sort

In quick sort, you pick a pivot and then partition the array, but there are variants on how to partition the array:
- 2-way partition: partition the array in `[x < pivot] [x >= pivot]` which is what is currently implemented, or `[x <= pivot] [x >= pivot]` which is what numpy does
- 3-way partition: partition the array in `[x < pivot] [x == pivot] [x > pivot]`. This is very efficient when there are a lot of duplicate values, but otherwise it's less efficient than the 2-way scheme. 

I think that all those schemes can degenerate in O(n^2) complexity for ""adversarial"" inputs, that's why we usually ""guard"" them with a heap sort. This mix is called intro sort. For instance, decision trees implement an intro sort with a 3-way partition quick sort.

#### What does this implement/fix? Explain your changes.

For the current partitioning scheme used in `utils/_sorting.pyx` (`[x < pivot] [x >= pivot]`) the ""adversarial input"" is as simple as a constant array (or arrays with many duplicates), which is a very common case.

So I propose to simply change this to the numpy-style partitioning: `[x <= pivot] [x >= pivot]` which doesn't suffer from this problem.

To be safer, we could implement an intro sort, I'll create another PR to show what it looks like.

#### AI usage: no

#### Any other comments?
"
3254151662,33221,pull_request,FIX add missing random states and cloning in `test_response.py`,"<!--
🙌 Thanks for contributing a pull request!

👀 Please ensure you have taken a look at the contribution guidelines:
https://github.com/scikit-learn/scikit-learn/blob/main/CONTRIBUTING.md

✅ In particular following the pull request checklist will increase the likelihood
of having maintainers review your PR:
https://scikit-learn.org/dev/developers/contributing.html#pull-request-checklist

📋 If your PR is likely to affect users, you will need to add a changelog entry
describing your PR changes, see:
https://github.com/scikit-learn/scikit-learn/blob/main/doc/whats_new/upcoming_changes/README.md
-->

#### Reference Issues/PRs
<!--
Example: Fixes #1234. See also #3456.
Please use keywords (e.g., Fixes) to create link to the issues or pull requests
you resolved, so that they will automatically be closed when your pull request
is merged. See https://github.com/blog/1506-closing-issues-via-pull-requests
-->
Towards #32393 and possibly also #33216

#### What does this implement/fix? Explain your changes.
I added the missing `random_seed` to the `KMeans` test cases and also added `clone` before `fit` (as it is done for example in line 240) where it was missing.

@lesteve 
#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [ ] Research and understanding


#### Any other comments?


<!--
Thank you for your patience. Changes to scikit-learn require careful
attention, but with limited maintainer time, not every contribution can be reviewed
quickly.
For more information and tips on improving your pull request, see:
https://scikit-learn.org/dev/faq.html#why-is-my-pull-request-not-getting-any-attention.

Thanks for contributing!
-->
"
3859692760,33221,comentario,,"Not sure why, but I am still getting a failure with free-threaded locally with the following command:
```
pytest sklearn/utils/tests/test_response.py --parallel-threads 4 --iterations 10
```

```
PARALLEL FAILED sklearn/utils/tests/test_response.py::test_estimator_get_response_values[True-estimator2-score] - AssertionError: 
PARALLEL FAILED sklearn/utils/tests/test_response.py::test_estimator_get_response_values[False-estimator2-score] - AssertionError: 
```

Details for one of the errors:
```
_________________________________________ ERROR at call of test_estimator_get_response_values[False-estimator2-score] _________________________________________

estimator = KMeans(n_clusters=2, random_state=0), response_method = 'score', return_response_method_used = False

    @pytest.mark.parametrize(
        ""estimator, response_method"",
        [
            (LinearRegression(), ""predict""),
            (KMeans(n_clusters=2, random_state=0), ""predict""),
            (KMeans(n_clusters=2, random_state=0), ""score""),
            (KMeans(n_clusters=2, random_state=0), [""predict"", ""score""]),
            (IsolationForest(random_state=0), ""predict""),
            (IsolationForest(random_state=0), ""decision_function""),
            (IsolationForest(random_state=0), [""decision_function"", ""predict""]),
        ],
    )
    @pytest.mark.parametrize(""return_response_method_used"", [True, False])
    def test_estimator_get_response_values(
        estimator, response_method, return_response_method_used
    ):
        """"""Check the behaviour of `_get_response_values`.""""""
        X, y = np.random.RandomState(0).randn(10, 2), np.array([0, 1] * 5)
        estimator = clone(estimator).fit(X, y)  # clone to make test execution thread-safe
        results = _get_response_values(
            estimator,
            X,
            response_method=response_method,
            return_response_method_used=return_response_method_used,
        )
        chosen_response_method = (
            response_method[0] if isinstance(response_method, list) else response_method
        )
        prediction_method = getattr(estimator, chosen_response_method)
>       assert_array_equal(results[0], prediction_method(X))
E       AssertionError: 
E       Arrays are not equal
E       
E       Mismatched elements: 1 / 1 (100%)
E       Max absolute difference among violations: 8.8817842e-16
E       Max relative difference among violations: 1.39609109e-16
E        ACTUAL: array(-6.361894)
E        DESIRED: array(-6.361894)

sklearn/utils/tests/test_response.py:81: AssertionError
```"
